Country,Year-Month,Energy Price Index,Headline Consumer Price Index
Qatar,2021-05,97.74062919463087,114.194860847399
Qatar,2021-06,97.9936269574944,113.961928953779
Qatar,2021-07,98.89582214765102,114.986829285708
Qatar,2021-08,100.49001398210291,115.336227126139
Qatar,2021-09,99.12322147651007,115.394460099544
Qatar,2021-10,99.482620246085,116.94345719212
Qatar,2021-11,100.62901286353467,118.189642822989
Qatar,2021-12,99.95641778523489,118.958318071936
Qatar,2022-01,100.26421700223713,117.805305198515
Qatar,2022-02,100.82341722595079,117.502493736809
Qatar,2022-03,101.4080173378076,118.189642822989
Qatar,2022-04,101.85341722595079,118.527394068738
Qatar,2022-05,102.0784172259508,120.111330945357
Qatar,2022-06,101.8948182326622,120.122977540038
Qatar,2022-07,101.93901845637583,120.71695386877
Qatar,2022-08,103.12861856823267,120.868359599623
Qatar,2022-09,104.1014177852349,122.347477124113
Qatar,2022-10,104.78601789709171,122.790047721992
Qatar,2022-11,105.22721756152126,124.455510761377
Qatar,2022-12,105.03141778523491,126.016154448634
Qatar,2023-01,105.15201901565996,122.755107937949
Qatar,2023-02,104.98981823266219,122.685228369862
Qatar,2023-03,98.59,122.929806858164
Qatar,2023-04,,
Qatar,2023-05,,
Qatar,2023-06,,
Qatar,2023-07,,
Romania,2020-01,,125.831318880027
Romania,2020-02,,126.151093515047
Romania,2020-03,,126.779222262406
Romania,2020-04,,127.098996897425
Romania,2020-05,,127.156099510821
Romania,2020-06,,127.258884214934
Romania,2020-07,,127.270304737613
Romania,2020-08,,127.201781601538
Romania,2020-09,,127.01905323867
Romania,2020-10,,127.304566305651
Romania,2020-11,,127.464453623161
Romania,2020-12,,127.909854007652
Romania,2021-01,,129.600091364181
Romania,2021-02,,130.136855930106
Romania,2021-03,,130.639358927994
Romania,2021-04,,131.221805584636
Romania,2021-05,,131.929877990749
Romania,2021-06,,132.272493671127
Romania,2021-07,,133.563012733883
Romania,2021-08,,133.882787368902
Romania,2021-09,,135.013419114148
Romania,2021-10,,137.411728876792
Romania,2021-11,,137.411728876792
Romania,2021-12,,138.382473304528
Romania,2022-01,,140.426746864115
Romania,2022-02,,141.237603974342
Romania,2022-03,,143.898585758608
Romania,2022-04,,149.289072463216
Romania,2022-05,,151.047832955822
Romania,2022-06,,152.189885223747
Romania,2022-07,,153.537506899899
Romania,2022-08,,154.394046100843
Romania,2022-09,,156.449740183109
Romania,2022-10,,158.459752174658
Romania,2022-11,,160.435502598169
Romania,2022-12,,161.02936977749
Romania,2023-01,,161.588975388774
Romania,2023-02,,163.165007518511
Romania,2023-03,,
Romania,2023-04,,
Romania,2023-05,,
Romania,2023-06,,
Romania,2023-07,,
Russian Federation,2020-01,189.0919,182.937196951047
Russian Federation,2020-02,189.1675,183.540896940985
Russian Federation,2020-03,189.2621,184.55039692416
Russian Federation,2020-04,189.3757,186.082096898632
Russian Federation,2020-05,189.4136,186.584496890258
Russian Federation,2020-06,189.4893,186.994996883417
Russian Federation,2020-07,193.0517,187.649496872508
Russian Federation,2020-08,193.5923,187.574496873758
Russian Federation,2020-09,193.9214,187.443196875947
Russian Federation,2020-10,194.1541,188.249196862513
Russian Federation,2020-11,194.5036,189.585696840238
Russian Federation,2020-12,194.8731,191.159296814012
Russian Federation,2021-01,195.9644,192.440096792665
Russian Federation,2021-02,196.3759,193.941096767648
Russian Federation,2021-03,196.7883,195.221096746315
Russian Federation,2021-04,197.418,196.353396727443
Russian Federation,2021-05,198.5828,197.806396703227
Russian Federation,2021-06,200.1715,199.171296680478
Russian Federation,2021-07,205.6962,199.788696670188
Russian Federation,2021-08,206.2104,200.128296664528
Russian Federation,2021-09,206.2517,201.329096644515
Russian Federation,2021-10,206.5198,203.563896607268
Russian Federation,2021-11,206.9948,205.518096574698
Russian Federation,2021-12,207.1811,207.203296546612
Russian Federation,2022-01,208.3828,209.254596512423
Russian Federation,2022-02,210.0706,211.702896471618
Russian Federation,2022-03,,227.819996203
Russian Federation,2022-04,,
Russian Federation,2022-05,,
Russian Federation,2022-06,,
Russian Federation,2022-07,,
Russian Federation,2022-08,,
Russian Federation,2022-09,,
Russian Federation,2022-10,,
Russian Federation,2022-11,,
Russian Federation,2022-12,,
Russian Federation,2023-01,,
Russian Federation,2023-02,,
Russian Federation,2023-03,,
Russian Federation,2023-04,,
Russian Federation,2023-05,,
Russian Federation,2023-06,,
Russian Federation,2023-07,,
Rwanda,2020-01,122.376850543759,160.097655486196
Rwanda,2020-02,123.661526449405,162.793997392726
Rwanda,2020-03,126.10549414732,165.853677719646
Rwanda,2020-04,121.946198616225,162.820037220737
Rwanda,2020-05,125.237670418671,163.922029552987
Rwanda,2020-06,124.650548029098,164.319189375766
Rwanda,2020-07,124.508598881875,165.990146820116
Rwanda,2020-08,125.294521831568,167.971587193351
Rwanda,2020-09,127.152701255312,170.633703383571
Rwanda,2020-10,126.678525590085,170.644622788051
Rwanda,2020-11,127.937921861418,169.260452397983
Rwanda,2020-12,126.856577761034,167.06074568046
Rwanda,2021-01,127.907579838319,165.680030878741
Rwanda,2021-02,127.30663720261,166.447378173268
Rwanda,2021-03,128.789026053313,168.735251829949
Rwanda,2021-04,128.553634131795,167.271444834629
Rwanda,2021-05,129.847013168025,164.515854091209
Rwanda,2021-06,130.14626978666,164.516817404489
Rwanda,2021-07,127.822661916729,164.08612963068
Rwanda,2021-08,129.724407633258,164.865786809852
Rwanda,2021-09,129.321073044926,165.181015088887
Rwanda,2021-10,128.988232244809,165.004943174195
Rwanda,2021-11,131.10917077502,163.565564141417
Rwanda,2021-12,131.503810393858,163.704475646112
Rwanda,2022-01,133.125468031707,167.85815535484
Rwanda,2022-02,141.195335139119,173.428296036826
Rwanda,2022-03,145.579547680055,178.25469483328
Rwanda,2022-04,145.441397322665,184.916728426808
Rwanda,2022-05,142.738975171268,188.845637681489
Rwanda,2022-06,142.129640567523,191.061955090325
Rwanda,2022-07,140.098063138115,196.244754283585
Rwanda,2022-08,140.720829642306,198.459107047764
Rwanda,2022-09,143.727581241858,204.65499599697
Rwanda,2022-10,147.579458167708,216.213521143068
Rwanda,2022-11,150.205685294435,218.929981140773
Rwanda,2022-12,148.791419666756,215.585548638748
Rwanda,2023-01,149.093232366378,220.114037298554
Rwanda,2023-02,145.618372201971,225.964226541489
Rwanda,2023-03,146.780835386708,233.550453621649
Rwanda,2023-04,,
Rwanda,2023-05,,
Rwanda,2023-06,,
Rwanda,2023-07,,
Samoa,2020-01,99.1429673229496,119.132121813212
Samoa,2020-02,97.2604513705273,119.95987312571
Samoa,2020-03,96.553228153754,120.568260536031
Samoa,2020-04,86.2663392945667,117.188028757202
Samoa,2020-05,85.9649717027102,114.84206393866
Samoa,2020-06,85.3891533890466,113.912277770203
Samoa,2020-07,85.4238318344006,115.380588410566
Samoa,2020-08,85.2312407271719,116.137887997809
Samoa,2020-09,88.7480615197509,114.67270601009
Samoa,2020-10,88.4465818621373,112.473535274669
Samoa,2020-11,88.3231704256903,112.020908307709
Samoa,2020-12,88.4789955226215,112.245894441421
Samoa,2021-01,83.6318931393718,112.563936283206
Samoa,2021-02,87.2589642274157,114.687432186854
Samoa,2021-03,87.6296311777353,116.297166116387
Samoa,2021-04,88.7856845309468,116.267024876915
Samoa,2021-05,88.9018547930493,116.930088537163
Samoa,2021-06,97.21808273265,118.559329207824
Samoa,2021-07,97.4871758421487,120.563374593579
Samoa,2021-08,98.7547969633642,122.405470548862
Samoa,2021-09,98.880386052046,122.451327573948
Samoa,2021-10,100.99475387494,123.353654843804
Samoa,2021-11,88.858971576416,122.736663703856
Samoa,2021-12,90.5152124698316,125.224295487261
Samoa,2022-01,90.2356368258613,124.691586084989
Samoa,2022-02,90.2563222860735,125.24213274179
Samoa,2022-03,90.6117848484489,126.125186291584
Samoa,2022-04,92.2993534425491,127.278803003779
Samoa,2022-05,92.3686275435541,127.369400640707
Samoa,2022-06,93.869751452164,131.425381451303
Samoa,2022-07,93.5668408007383,136.099416883659
Samoa,2022-08,96.0035388601854,140.992107772724
Samoa,2022-09,94.7706996394745,141.211444242376
Samoa,2022-10,94.4855984637062,138.681229377313
Samoa,2022-11,94.6304833831452,135.252934776181
Samoa,2022-12,94.497853777922,134.648653086441
Samoa,2023-01,94.4454297477663,139.154070654201
Samoa,2023-02,93.6946036639027,140.044375596192
Samoa,2023-03,,
Samoa,2023-04,,
Samoa,2023-05,,
Samoa,2023-06,,
Samoa,2023-07,,
San Marino,2020-01,,
San Marino,2020-02,,
San Marino,2020-03,,
San Marino,2020-04,,
San Marino,2020-05,,
San Marino,2020-06,,
San Marino,2020-07,,
San Marino,2020-08,,
San Marino,2020-09,,
San Marino,2020-10,,
San Marino,2020-11,,
San Marino,2020-12,,
San Marino,2021-01,,
San Marino,2021-02,,
San Marino,2021-03,,
San Marino,2021-04,,
San Marino,2021-05,,
San Marino,2021-06,,
San Marino,2021-07,,
San Marino,2021-08,,
San Marino,2021-09,,
San Marino,2021-10,,
San Marino,2021-11,,
San Marino,2021-12,,
San Marino,2022-01,,
San Marino,2022-02,,
San Marino,2022-03,,
San Marino,2022-04,,
San Marino,2022-05,,
San Marino,2022-06,,
San Marino,2022-07,,
San Marino,2022-08,,
San Marino,2022-09,,
San Marino,2022-10,,
San Marino,2022-11,,
San Marino,2022-12,,
San Marino,2023-01,,
San Marino,2023-02,,
San Marino,2023-03,,
San Marino,2023-04,,
San Marino,2023-05,,
San Marino,2023-06,,
San Marino,2023-07,,
Sao Tome and Principe,2020-01,,210.565284300574
Sao Tome and Principe,2020-02,,211.263381806047
Sao Tome and Principe,2020-03,,211.892150235793
Sao Tome and Principe,2020-04,,215.668580976514
Sao Tome and Principe,2020-05,,217.311966378114
Sao Tome and Principe,2020-06,,218.772360780119
Sao Tome and Principe,2020-07,,219.265710853953
Sao Tome and Principe,2020-08,,219.723209088799
Sao Tome and Principe,2020-09,,221.905346724853
Sao Tome and Principe,2020-10,,225.859683316476
Sao Tome and Principe,2020-11,,227.033262995666
Sao Tome and Principe,2020-12,,228.218128861615
Sao Tome and Principe,2021-01,,227.6836366589
Sao Tome and Principe,2021-02,,228.724299867621
Sao Tome and Principe,2021-03,,231.167730979018
Sao Tome and Principe,2021-04,,231.525417254889
Sao Tome and Principe,2021-05,,232.149813944655
Sao Tome and Principe,2021-06,,232.812168384801
Sao Tome and Principe,2021-07,,234.430765016032
Sao Tome and Principe,2021-08,,239.067417169358
Sao Tome and Principe,2021-09,,242.009213598983
Sao Tome and Principe,2021-10,,244.776940137454
Sao Tome and Principe,2021-11,,247.073566181853
Sao Tome and Principe,2021-12,,249.876310424039
Sao Tome and Principe,2022-01,,251.497732216305
Sao Tome and Principe,2022-02,,256.349596723399
Sao Tome and Principe,2022-03,,260.631125470597
Sao Tome and Principe,2022-04,,264.715762660288
Sao Tome and Principe,2022-05,,266.775115748295
Sao Tome and Principe,2022-06,,271.639127224702
Sao Tome and Principe,2022-07,,277.792804916385
Sao Tome and Principe,2022-08,,285.559179886004
Sao Tome and Principe,2022-09,,294.999669959533
Sao Tome and Principe,2022-10,,302.28708668985
Sao Tome and Principe,2022-11,,307.845944944513
Sao Tome and Principe,2022-12,,312.797753800929
Sao Tome and Principe,2023-01,,315.583770434827
Sao Tome and Principe,2023-02,,316.408955339394
Sao Tome and Principe,2023-03,,319.854205951819
Sao Tome and Principe,2023-04,,
Sao Tome and Principe,2023-05,,
Sao Tome and Principe,2023-06,,
Sao Tome and Principe,2023-07,,
Saudi Arabia,2020-01,,118.960140593142
Saudi Arabia,2020-02,,119.34712082075
Saudi Arabia,2020-03,,119.516424670328
Saudi Arabia,2020-04,,119.371307084975
Saudi Arabia,2020-05,,119.117351310607
Saudi Arabia,2020-06,,118.754557347225
Saudi Arabia,2020-07,,125.72020144417
Saudi Arabia,2020-08,,126.010436614876
Saudi Arabia,2020-09,,125.804853368959
Saudi Arabia,2020-10,,125.889505293748
Saudi Arabia,2020-11,,125.768573972621
Saudi Arabia,2020-12,,125.490431934028
Saudi Arabia,2021-01,,125.768573972621
Saudi Arabia,2021-02,,125.611363255155
Saudi Arabia,2021-03,,125.429966273464
Saudi Arabia,2021-04,,125.647642651493
Saudi Arabia,2021-05,,125.877412161636
Saudi Arabia,2021-06,,126.07090227544
Saudi Arabia,2021-07,,126.264392389244
Saudi Arabia,2021-08,,126.349044314033
Saudi Arabia,2021-09,,126.603000088401
Saudi Arabia,2021-10,,126.917421523332
Saudi Arabia,2021-11,,127.183470429813
Saudi Arabia,2021-12,,127.050445976573
Saudi Arabia,2022-01,,127.243936090377
Saudi Arabia,2022-02,,127.643009450097
Saudi Arabia,2022-03,,127.993710281367
Saudi Arabia,2022-04,,128.537901226441
Saudi Arabia,2022-05,,128.695111943907
Saudi Arabia,2022-06,,128.985347114613
Saudi Arabia,2022-07,,129.638376248702
Saudi Arabia,2022-08,,130.134194665324
Saudi Arabia,2022-09,,130.484895496594
Saudi Arabia,2022-10,,130.738851270962
Saudi Arabia,2022-11,,130.908155120541
Saudi Arabia,2022-12,,131.246762819698
Saudi Arabia,2023-01,,131.512811726178
Saudi Arabia,2023-02,,131.416066669276
Saudi Arabia,2023-03,,131.500718594065
Saudi Arabia,2023-04,,
Saudi Arabia,2023-05,,
Saudi Arabia,2023-06,,
Saudi Arabia,2023-07,,
Senegal,2020-01,96.05274809160305,110.466708575551
Senegal,2020-02,96.05274809160305,110.153771724062
Senegal,2020-03,96.05274809160305,110.258084007892
Senegal,2020-04,98.29160305343513,111.405519130017
Senegal,2020-05,99.59160305343511,110.67533314321
Senegal,2020-06,99.40274809160306,110.466708575551
Senegal,2020-07,98.58648854961832,111.509831413847
Senegal,2020-08,98.76419847328245,113.909013941928
Senegal,2020-09,98.74763358778627,114.221950793417
Senegal,2020-10,98.64763358778626,114.430575361076
Senegal,2020-11,98.34221374045802,113.804701658098
Senegal,2020-12,98.46992366412213,113.074515671291
Senegal,2021-01,98.53679389312978,111.509831413847
Senegal,2021-02,98.67564885496182,112.031392832995
Senegal,2021-03,99.33648854961831,111.509831413847
Senegal,2021-04,99.39763358778626,111.718455981506
Senegal,2021-05,100.08106870229008,112.135705116825
Senegal,2021-06,100.142213740458,112.657266535973
Senegal,2021-07,99.99221374045801,114.847824496394
Senegal,2021-08,100.12564885496184,116.934070172987
Senegal,2021-09,100.7030534351145,117.664256159794
Senegal,2021-10,100.99160305343511,118.081505295112
Senegal,2021-11,101.10274809160306,117.247007024475
Senegal,2021-12,101.45274809160307,117.351319308305
Senegal,2022-01,101.37503816793892,117.63986263786
Senegal,2022-02,101.4416030534351,119.320081918271
Senegal,2022-03,101.61389312977099,118.413586038169
Senegal,2022-04,101.88076335877862,119.554126635857
Senegal,2022-05,101.87534351145038,120.447434613292
Senegal,2022-06,102.88198473282444,122.709610623538
Senegal,2022-07,101.52625954198473,127.405929856569
Senegal,2022-08,102.05396946564886,130.204634870512
Senegal,2022-09,103.05305343511452,131.65288710518
Senegal,2022-10,104.32984732824428,133.440241521867
Senegal,2022-11,105.14437490638551,133.741805323657
Senegal,2022-12,108.757649501873,132.362348628912
Senegal,2023-01,111.295316434603,130.081919646601
Senegal,2023-02,111.457443040217,130.588276322334
Senegal,2023-03,,
Senegal,2023-04,,
Senegal,2023-05,,
Senegal,2023-06,,
Senegal,2023-07,,
Serbia,2020-01,112.6,145.368516833485
Serbia,2020-02,111.9,146.242038216561
Serbia,2020-03,110.8,146.096451319381
Serbia,2020-04,107.1,146.169244767971
Serbia,2020-05,104.3,145.805277525023
Serbia,2020-06,104.3,146.678798908098
Serbia,2020-07,106.3,146.969972702457
Serbia,2020-08,107.4,146.824385805278
Serbia,2020-09,107.5,146.096451319381
Serbia,2020-10,107.2,146.242038216561
Serbia,2020-11,106.6,146.31483166515
Serbia,2020-12,106.9,146.38762511374
Serbia,2021-01,109.8,147.042766151046
Serbia,2021-02,112.2,147.989080982712
Serbia,2021-03,114.2,148.717015468608
Serbia,2021-04,114.9,150.24567788899
Serbia,2021-05,115.3,151.046405823476
Serbia,2021-06,115.9,151.483166515014
Serbia,2021-07,117.2,151.847133757962
Serbia,2021-08,117.9,153.157415832575
Serbia,2021-09,118.1,154.394904458599
Serbia,2021-10,120.1,155.850773430391
Serbia,2021-11,121.5,157.233848953594
Serbia,2021-12,121.5,157.888989990901
Serbia,2022-01,122.3,159.199272065514
Serbia,2022-02,123.7,160.946314831665
Serbia,2022-03,125.4,162.256596906278
Serbia,2022-04,127.3,164.731574158326
Serbia,2022-05,130.0,166.769790718835
Serbia,2022-06,133.6,169.463148316652
Serbia,2022-07,136.8,171.210191082803
Serbia,2022-08,137.5,173.321201091902
Serbia,2022-09,141.0,175.941765241128
Serbia,2022-10,142.0,179.217470427662
Serbia,2022-11,143.7,180.964513193813
Serbia,2022-12,,181.765241128298
Serbia,2023-01,,184.313011828935
Serbia,2023-02,,186.860782529572
Serbia,2023-03,,188.462238398544
Serbia,2023-04,,
Serbia,2023-05,,
Serbia,2023-06,,
Serbia,2023-07,,
Seychelles,2020-01,117.31,133.62044609431
Seychelles,2020-02,115.46,134.176909579307
Seychelles,2020-03,115.42,135.279487521405
Seychelles,2020-04,112.53,139.648316544308
Seychelles,2020-05,110.49,142.045648149858
Seychelles,2020-06,110.56,143.463136343926
Seychelles,2020-07,112.17,144.26687381398
Seychelles,2020-08,112.17,143.708062625686
Seychelles,2020-09,113.14,143.456694490189
Seychelles,2020-10,113.14,143.730376081901
Seychelles,2020-11,113.77,144.147150267246
Seychelles,2020-12,113.77,145.488662017655
Seychelles,2021-01,118.81,146.900791842119
Seychelles,2021-02,124.03,147.978303762721
Seychelles,2021-03,124.74,149.295262776791
Seychelles,2021-04,125.28,151.550770283459
Seychelles,2021-05,128.03,152.733286990392
Seychelles,2021-06,128.03,154.669055978864
Seychelles,2021-07,128.36,157.196902831144
Seychelles,2021-08,128.36,157.619592155085
Seychelles,2021-09,128.3,158.630699425088
Seychelles,2021-10,128.39,159.596372866599
Seychelles,2021-11,129.26,
Seychelles,2021-12,129.26,
Seychelles,2022-01,130.95,
Seychelles,2022-02,132.04,
Seychelles,2022-03,132.4,
Seychelles,2022-04,132.34,
Seychelles,2022-05,133.58,
Seychelles,2022-06,133.68,
Seychelles,2022-07,136.35,
Seychelles,2022-08,145.65,
Seychelles,2022-09,145.42,
Seychelles,2022-10,145.34,
Seychelles,2022-11,144.98,
Seychelles,2022-12,,
Seychelles,2023-01,,
Seychelles,2023-02,,
Seychelles,2023-03,,
Seychelles,2023-04,,
Seychelles,2023-05,,
Seychelles,2023-06,,
Seychelles,2023-07,,
Sierra Leone,2020-01,87.8,247.796708974801
Sierra Leone,2020-02,88.57,252.884284162272
Sierra Leone,2020-03,86.99,259.498131905986
Sierra Leone,2020-04,83.89,264.99907257744
Sierra Leone,2020-05,84.84,265.698614165717
Sierra Leone,2020-06,84.8,266.461750443838
Sierra Leone,2020-07,84.81,269.832269005538
Sierra Leone,2020-08,84.71,274.792654813323
Sierra Leone,2020-09,85.77,276.2235353348
Sierra Leone,2020-10,83.84,271.040568112563
Sierra Leone,2020-11,82.71,268.94194334773
Sierra Leone,2020-12,83.7,269.609687591086
Sierra Leone,2021-01,84.33,276.287130024643
Sierra Leone,2021-02,88.41,280.388987519542
Sierra Leone,2021-03,89.53,282.741991043748
Sierra Leone,2021-04,90.09,290.468745859721
Sierra Leone,2021-05,90.31,291.740639656589
Sierra Leone,2021-06,91.89,293.648480351891
Sierra Leone,2021-07,92.22,298.163703330772
Sierra Leone,2021-08,94.64,304.68215903972
Sierra Leone,2021-09,95.87,308.370651050637
Sierra Leone,2021-10,95.71,310.469275815469
Sierra Leone,2021-11,96.05,311.359601473277
Sierra Leone,2021-12,100.0,317.97344921699
Sierra Leone,2022-01,101.08,322.297888126341
Sierra Leone,2022-02,103.12,329.706669493097
Sierra Leone,2022-03,105.97,345.128381780121
Sierra Leone,2022-04,107.21,355.653302949204
Sierra Leone,2022-05,107.96,364.302180767906
Sierra Leone,2022-06,109.41,375.717427594796
Sierra Leone,2022-07,111.54,386.019767349426
Sierra Leone,2022-08,112.45,390.439598293542
Sierra Leone,2022-09,115.94,398.102758419672
Sierra Leone,2022-10,117.19,412.85672646334
Sierra Leone,2022-11,117.8,420.488089244548
Sierra Leone,2022-12,130.89,435.909801531572
Sierra Leone,2023-01,134.13,446.307533320968
Sierra Leone,2023-02,,
Sierra Leone,2023-03,,
Sierra Leone,2023-04,,
Sierra Leone,2023-05,,
Sierra Leone,2023-06,,
Sierra Leone,2023-07,,
Singapore,2020-01,98.41749999999999,114.639173685144
Singapore,2020-02,99.16550000000001,114.724978024555
Singapore,2020-03,99.062,114.329134005404
Singapore,2020-04,96.14750000000001,113.275456717431
Singapore,2020-05,97.119,113.810875795359
Singapore,2020-06,97.05199999999999,113.833756952535
Singapore,2020-07,91.8475,113.465370321995
Singapore,2020-08,92.6405,114.184982715193
Singapore,2020-09,92.62100000000001,114.564809924321
Singapore,2020-10,94.089,114.075153160746
Singapore,2020-11,95.00200000000001,114.525911957121
Singapore,2020-12,94.9475,114.942349017731
Singapore,2021-01,93.518,114.909171339825
Singapore,2021-02,94.23599999999999,115.567004608646
Singapore,2021-03,94.2435,115.823273569022
Singapore,2021-04,95.2615,115.629927790881
Singapore,2021-05,96.565,116.560046830102
Singapore,2021-06,96.628,116.545174077937
Singapore,2021-07,97.019,116.318650621891
Singapore,2021-08,97.86449999999999,116.958178964971
Singapore,2021-09,98.00649999999999,117.445547612828
Singapore,2021-10,98.9305,117.780756565462
Singapore,2021-11,101.027,118.935110945011
Singapore,2021-12,101.459,119.484258717244
Singapore,2022-01,103.08500000000001,119.522012626585
Singapore,2022-02,103.69200000000001,120.559673104534
Singapore,2022-03,104.288,122.060677015306
Singapore,2022-04,106.7575,121.895932683636
Singapore,2022-05,108.246,123.098337493255
Singapore,2022-06,108.4795,124.325911575768
Singapore,2022-07,111.235,124.514681122473
Singapore,2022-08,112.088,125.689628543481
Singapore,2022-09,112.367,126.234200084279
Singapore,2022-10,111.096,125.723950279245
Singapore,2022-11,112.20400000000001,126.943515956747
Singapore,2022-12,109.289,127.203217090699
Singapore,2023-01,108.488,127.44461329891
Singapore,2023-02,110.044,128.156217287096
Singapore,2023-03,110.465,128.80146591947
Singapore,2023-04,,
Singapore,2023-05,,
Singapore,2023-06,,
Singapore,2023-07,,
Slovakia,2020-01,103.928,107.856
Slovakia,2020-02,103.083,107.979
Slovakia,2020-03,101.679,107.979
Slovakia,2020-04,99.7998,107.979
Slovakia,2020-05,99.2296,108.223
Slovakia,2020-06,99.6831,108.101
Slovakia,2020-07,100.676,108.223
Slovakia,2020-08,100.486,108.101
Slovakia,2020-09,100.232,108.162
Slovakia,2020-10,100.59,108.285
Slovakia,2020-11,100.484,108.346
Slovakia,2020-12,101.128,108.285
Slovakia,2021-01,97.9039,108.651
Slovakia,2021-02,98.91,108.896
Slovakia,2021-03,99.8294,109.447
Slovakia,2021-04,100.046,109.692
Slovakia,2021-05,100.137,110.609
Slovakia,2021-06,100.366,111.221
Slovakia,2021-07,101.278,111.772
Slovakia,2021-08,101.499,112.2
Slovakia,2021-09,101.772,113.118
Slovakia,2021-10,103.043,113.79
Slovakia,2021-11,103.635,114.402
Slovakia,2021-12,103.257,114.586
Slovakia,2022-01,114.07,117.743
Slovakia,2022-02,115.143,118.746
Slovakia,2022-03,117.967,120.826
Slovakia,2022-04,119.039,122.539
Slovakia,2022-05,120.456,124.497
Slovakia,2022-06,122.118,125.965
Slovakia,2022-07,122.109,127.005
Slovakia,2022-08,121.053,127.984
Slovakia,2022-09,120.916,129.146
Slovakia,2022-10,122.596,130.737
Slovakia,2022-11,122.904,131.96
Slovakia,2022-12,120.811,132.205
Slovakia,2023-01,128.371,135.631
Slovakia,2023-02,129.091,137.038
Slovakia,2023-03,128.694,138.629
Slovakia,2023-04,,
Slovakia,2023-05,,
Slovakia,2023-06,,
Slovakia,2023-07,,
Slovenia,2020-01,108.03,104.5
Slovenia,2020-02,105.77,105.1
Slovenia,2020-03,94.95,104.3
Slovenia,2020-04,86.01,103.4
Slovenia,2020-05,85.52,104.3
Slovenia,2020-06,95.61,105.6
Slovenia,2020-07,96.33,105.5
Slovenia,2020-08,96.45,105.4
Slovenia,2020-09,95.72,105.0
Slovenia,2020-10,95.5,105.3
Slovenia,2020-11,94.99,104.5
Slovenia,2020-12,96.53,104.2
Slovenia,2021-01,97.86,103.8
Slovenia,2021-02,99.5,104.1
Slovenia,2021-03,102.13,104.4
Slovenia,2021-04,103.05,105.5
Slovenia,2021-05,104.14,106.5
Slovenia,2021-06,104.68,107.1
Slovenia,2021-07,107.15,107.5
Slovenia,2021-08,107.59,107.6
Slovenia,2021-09,108.65,107.6
Slovenia,2021-10,113.19,108.5
Slovenia,2021-11,116.03,109.3
Slovenia,2021-12,114.98,109.3
Slovenia,2022-01,117.92,109.7
Slovenia,2022-02,121.65,111.2
Slovenia,2022-03,111.04,110.0
Slovenia,2022-04,116.94,112.8
Slovenia,2022-05,126.15,115.1
Slovenia,2022-06,142.83,118.3
Slovenia,2022-07,149.72,119.4
Slovenia,2022-08,147.12,119.4
Slovenia,2022-09,135.81,118.3
Slovenia,2022-10,134.31,119.2
Slovenia,2022-11,138.24,120.3
Slovenia,2022-12,133.24,120.51
Slovenia,2023-01,128.75,120.74
Slovenia,2023-02,129.12,121.56
Slovenia,2023-03,128.13,121.61
Slovenia,2023-04,,
Slovenia,2023-05,,
Slovenia,2023-06,,
Slovenia,2023-07,,
Solomon Islands,2020-01,109.4,142.335747400137
Solomon Islands,2020-02,109.1,142.715647081809
Solomon Islands,2020-03,109.8,142.715647081809
Solomon Islands,2020-04,108.9,142.082480945688
Solomon Islands,2020-05,107.0,140.68951544622
Solomon Islands,2020-06,107.2,135.750819584472
Solomon Islands,2020-07,105.7,133.977954403331
Solomon Islands,2020-08,107.2,133.091521812761
Solomon Islands,2020-09,106.8,133.471421494434
Solomon Islands,2020-10,107.7,133.218155039985
Solomon Islands,2020-11,107.3,133.471421494434
Solomon Islands,2020-12,108.0,131.951822767742
Solomon Islands,2021-01,110.3,135.11765344835
Solomon Islands,2021-02,110.1,140.056349310099
Solomon Islands,2021-03,111.3,142.335747400137
Solomon Islands,2021-04,112.4,139.043283492304
Solomon Islands,2021-05,110.2,138.283484128958
Solomon Islands,2021-06,109.7,134.991020221126
Solomon Islands,2021-07,110.6,134.357854085004
Solomon Islands,2021-08,111.8,134.864386993902
Solomon Islands,2021-09,113.1,135.877452811696
Solomon Islands,2021-10,113.9,136.130719266145
Solomon Islands,2021-11,112.9,136.00408603892
Solomon Islands,2021-12,114.6,136.510618947818
Solomon Islands,2022-01,117.4,137.776951220061
Solomon Islands,2022-02,117.3,138.536750583407
Solomon Islands,2022-03,116.9,138.536750583407
Solomon Islands,2022-04,118.5,141.196048355118
Solomon Islands,2022-05,121.8,144.235245808501
Solomon Islands,2022-06,122.9,144.48851226295
Solomon Islands,2022-07,122.9,146.134744216866
Solomon Islands,2022-08,123.6,148.28750907968
Solomon Islands,2022-09,126.4,149.383013128397
Solomon Islands,2022-10,123.7,149.188124591699
Solomon Islands,2022-11,120.4,148.397679987365
Solomon Islands,2022-12,120.2,148.105790398613
Solomon Islands,2023-01,124.7676,150.475483044991
Solomon Islands,2023-02,,
Solomon Islands,2023-03,,
Solomon Islands,2023-04,,
Solomon Islands,2023-05,,
Solomon Islands,2023-06,,
Solomon Islands,2023-07,,
South Africa,2020-01,135.075,124.0
South Africa,2020-02,134.602,125.2
South Africa,2020-03,133.371,125.7
South Africa,2020-04,125.02,124.9
South Africa,2020-05,117.259,124.2
South Africa,2020-06,121.514,124.8
South Africa,2020-07,132.981,126.5
South Africa,2020-08,133.69,126.7
South Africa,2020-09,133.572,126.8
South Africa,2020-10,131.809,127.3
